x,y,z,label
-920,470,3485,2
-675,511,3549,2
-311,540,3726,2
-25,544,3835,2
297,528,3980,2
581,366,3977,2
923,124,3686,2
1150,-239,3368,2
1420,-487,3279,2
1759,-674,3479,2
2209,-682,3783,2
2818,-606,4389,2
3176,-618,4792,2
3234,-705,4136,2
3373,-803,3502,2
3602,-832,3311,2
4021,-585,3668,2
4489,-269,4138,2
4795,-80,4263,2
4854,3,4044,2
4711,-41,3693,2
4497,-219,3660,2
4388,-349,4085,2
4277,-362,4427,2
4246,-200,4564,2
4287,128,4484,2
4395,556,4212,2
4502,999,3903,2
4548,1334,3629,2
4508,1553,3581,2
4350,1554,3770,2
4086,1334,4045,2
3823,1049,4237,2
3524,837,4170,2
3214,655,3984,2
2972,430,3845,2
2807,259,3746,2
2540,0,3858,2
2185,-471,4278,2
1945,-694,4678,2
1764,-581,4666,2
1501,-585,4330,2
1180,-885,3929,2
920,-1055,3772,2
579,-1197,3820,2
260,-1359,4140,2
172,-1265,4131,2
111,-1033,3846,2
227,-777,3715,2
237,-499,3295,2
21,-381,2627,2
-186,-551,2252,2
-355,-751,2519,2
-387,-805,3370,2
-457,-752,4018,2
-780,-747,3972,2
-1130,-1025,3793,2
-1321,-1503,3926,2
-1297,-1800,4306,2
-946,-1654,4782,2
-628,-1134,4754,2
-601,-568,4287,2
-630,-322,3979,2
-709,-461,4070,2
-674,-473,4349,2
-680,-247,4447,2
-770,-143,4535,2
-859,-149,4738,2
-968,-30,4912,2
-1002,24,5158,2
-1092,-36,5339,2
-1156,-78,5367,2
-1148,-69,5278,2
-1079,-76,5169,2
-870,169,5010,2
-723,437,4905,2
-669,404,4971,2
-628,314,4989,2
-591,338,4801,2
-503,521,4446,2
-551,508,3990,2
-511,341,3798,2
-289,272,3895,2
109,647,3860,2
443,1046,3748,2
561,892,3730,2
489,345,3642,2
425,-129,3525,2
608,-218,3203,2
914,-342,2847,2
1186,-610,2731,2
1571,-843,2890,2
2169,-985,3352,2
2688,-1014,4376,2
2537,-882,3785,2
2623,-840,3159,2
2795,-1216,3114,2
3229,-1404,3364,2
3951,-1010,3765,2
4735,-340,4205,2
5131,163,4285,2
5063,62,4159,2
5066,-390,4409,2
5266,-620,4844,2
5335,-434,4914,2
5321,105,4393,2
5364,427,4204,2
5280,308,4593,2
5266,19,5159,2
4995,-191,5273,2
4582,-272,4921,2
4176,-433,4523,2
3911,-594,4562,2
3736,-687,4788,2
3593,-449,4686,2
3364,-315,4420,2
3061,-274,4044,2
2791,-275,3599,2
2422,-497,3442,2
2219,-618,3630,2
2041,-343,3702,2
1903,-34,3611,2
1681,132,3291,2
1295,-70,2811,2
706,-553,2618,2
432,-879,3210,2
253,-925,4020,2
165,-761,4158,2
70,-548,3408,2
-212,-632,2427,2
-543,-914,2073,2
-689,-1140,2460,2
-811,-1399,3612,2
-838,-1629,4800,2
-1042,-1357,4776,2
-1274,-892,3980,2
-1338,-554,3275,2
-1336,-446,3306,2
-1380,-716,4116,2
-1418,-890,4855,2
-1447,-424,4876,2
-1427,250,4411,2
-1366,612,4199,2
-1288,808,4277,2
-1304,661,4853,2
-1443,303,5566,2
-1593,24,6100,2
-1596,-101,6190,2
-1583,-119,5949,2
-1460,161,5484,2
-1244,338,5075,2
-1073,647,4716,2
-903,851,4561,2
-795,784,4745,2
-780,573,4901,2
-768,483,4870,2
-762,459,4703,2
-914,169,4495,2
-1211,-335,4265,2
-1227,-497,4027,2
-964,-330,3868,2
-726,-286,3697,2
-406,-326,3515,2
-175,-593,3403,2
30,-882,3233,2
212,-1260,3092,2
395,-1640,2968,2
839,-1765,2873,2
1589,-1449,2853,2
2324,-1270,2746,2
2895,-1231,2552,2
3288,-1415,2573,2
3667,-1801,2976,2
4110,-2096,3619,2
4653,-2310,4449,2
4720,-2107,4236,2
4755,-1590,3555,2
5117,-1233,3555,2
5507,-1018,4028,2
5800,-657,4532,2
6039,-225,4889,2
6141,78,5026,2
5966,104,4970,2
5819,203,4668,2
5733,604,4257,2
5478,748,4036,2
5058,631,4146,2
4602,566,4185,2
4144,451,4144,2
3769,242,4244,2
3406,69,4385,2
3059,-56,4219,2
2736,-120,4106,2
2626,-16,4129,2
2456,71,4217,2
2123,-53,4274,2
1608,-438,4462,2
969,-910,4693,2
584,-1188,4904,2
518,-1134,4640,2
558,-904,3848,2
404,-755,3028,2
-34,-906,3065,2
-283,-1279,3708,2
-415,-1587,4220,2
-395,-1607,4331,2
-257,-1376,4140,2
-303,-1144,3670,2
-505,-1238,3228,2
-550,-1445,3301,2
-403,-1581,3709,2
-535,-1535,3927,2
-624,-1392,3823,2
-612,-1103,3550,2
-296,-768,3501,2
-308,-638,3555,2
-565,-693,3647,2
-707,-654,3798,2
-482,-407,4073,2
-255,-162,4214,2
-157,101,4046,2
-74,418,3852,2
-48,678,3893,2
-459,581,4472,2
-943,392,5428,2
-1194,154,6295,2
-1345,-101,6510,2
-1391,-336,6360,2
-1337,-358,6041,2
-1255,-153,5547,2
-1252,153,4938,2
-1177,387,4465,2
-1089,567,4210,2
-989,506,4311,2
-1006,242,4596,2
-956,95,4794,2
-895,144,4773,2
-906,351,4479,2
-804,651,3887,2
-676,723,3452,2
-493,532,3321,2
-421,182,3306,2
-242,6,3216,2
-53,-172,3018,2
135,-465,2645,2
344,-764,2280,2
733,-945,2338,2
1356,-1037,2782,2
1863,-1087,3013,2
2254,-1358,3060,2
2650,-1896,3201,2
3217,-2214,3374,2
3877,-2187,4132,2
4467,-1716,3889,2
4930,-1402,3620,2
5420,-1555,3818,2
5805,-1948,4431,2
6203,-2133,5032,2
6523,-1924,5364,2
6747,-1329,5382,2
6725,-727,5198,2
6596,-794,5137,2
6137,-981,5082,2
5563,-1143,4902,2
4874,-1418,4925,2
4307,-1705,5154,2
3848,-1707,4950,2
3467,-1511,4413,2
3240,-1197,3675,2
3048,-792,2953,2
2883,-466,2789,2
2728,-326,3205,2
2524,-276,3664,2
2302,-187,3698,2
2141,-25,3467,2
1699,90,3234,2
1035,-152,3554,2
568,-515,3970,2
302,-636,3873,2
361,-424,3589,2
594,0,3173,2
547,470,2606,2
86,517,2410,2
-678,-63,2753,2
-1130,-773,3607,2
-1106,-926,4549,2
-1211,-722,4800,2
-1704,-718,4919,2
-1913,-759,5032,2
-1960,-935,5119,2
-2003,-1544,5350,2
-1616,-1508,5179,2
-1314,-999,4454,2
-896,-513,3985,2
-279,-158,4089,2
-23,48,4115,2
-357,77,3817,2
-739,26,3671,2
-921,-43,4113,2
-940,28,4644,2
-1077,55,4925,2
-1106,205,5045,2
-1088,227,5183,2
-1005,183,5222,2
-959,163,5132,2
-1016,196,4835,2
-1079,207,4500,2
-992,305,4239,2
-801,396,4124,2
-563,535,4023,2
-374,635,3962,2
-403,409,4081,2
-448,13,4447,2
-522,-168,4330,2
-370,-44,3997,2
-141,79,3708,2
91,1,3556,2
375,-108,3510,2
828,-152,3654,2
1211,-428,3945,2
1406,-692,4066,2
1609,-804,3907,2
1962,-975,4035,2
2174,-1139,3856,2
2566,-1472,3753,2
2950,-1743,3786,2
3463,-1737,3709,2
4042,-1792,3746,2
4523,-1936,3846,2
4752,-2124,3874,2
4835,-2344,3982,2
4847,-2314,4092,2
4962,-2014,4140,2
4999,-2100,4536,2
4803,-2393,4775,2
4504,-2452,4537,2
4384,-2273,4373,2
4347,-2072,4432,2
4261,-1869,4378,2
4096,-1718,4195,2
3898,-1457,4099,2
3742,-1162,4305,2
3643,-883,4684,2
3537,-652,4851,2
3310,-559,4590,2
2962,-639,4212,2
2505,-799,4083,2
2141,-843,4147,2
1939,-671,4128,2
1976,-318,4005,2
2070,5,3638,2
1736,24,2924,2
1067,-187,2399,2
466,-476,2679,2
67,-787,3446,2
-26,-769,3780,2
31,-477,3292,2
60,-108,2339,2
-321,12,1675,2
-1023,-443,2282,2
-1411,-1154,3823,2
-1412,-1403,4846,2
-1188,-803,4365,2
-1083,-82,3167,2
-1368,133,2677,2
-1339,-89,3720,2
-1165,-430,5021,2
-1170,-588,5462,2
-1432,-551,4955,2
-1617,-525,4470,2
-1670,-573,4568,2
-1733,-612,5011,2
-1575,-480,5707,2
-1270,-119,6088,2
-1125,131,5870,2
-1183,49,5470,2
-1170,-11,5206,2
-1014,-47,5264,2
-861,79,5238,2
-718,221,5061,2
-610,329,4955,2
-539,415,4889,2
-512,602,4725,2
-500,622,4655,2
-622,511,4439,2
-680,458,4138,2
-540,491,4019,2
-404,426,4017,2
-367,335,3915,2
-540,188,3874,2
-562,-122,3995,2
-505,-534,4111,2
-344,-665,3642,2
-14,-531,2966,2
307,-660,2394,2
610,-1203,2189,2
975,-1661,2332,2
1720,-1644,2630,2
2376,-1636,2991,2
3036,-1703,3460,2
3449,-2011,3727,2
3696,-2415,4196,2
3817,-2404,3922,2
4140,-2236,3748,2
4673,-2077,4098,2
5098,-1945,4462,2
5260,-2017,4694,2
5239,-2319,5011,2
5161,-2491,5029,2
5245,-1906,4348,2
5464,-1244,3790,2
5501,-1259,4076,2
5505,-1117,4419,2
5394,-808,4443,2
4933,-800,4375,2
4391,-1020,4355,2
3815,-1159,4202,2
3415,-1255,4179,2
3059,-1270,4342,2
2874,-1136,4627,2
2720,-906,4652,2
2461,-764,4480,2
2268,-654,4291,2
2045,-503,4167,2
1778,-422,4326,2
1496,-377,4688,2
1242,-338,4889,2
771,-435,4967,2
379,-638,4834,2
101,-828,4483,2
-1,-904,3892,2
107,-899,3367,2
243,-869,3180,2
422,-665,2906,2
500,-345,2321,2
329,-132,1862,2
-221,-424,2002,2
-918,-977,2652,2
-1204,-1242,3579,2
-1190,-1173,4257,2
-1094,-692,4070,2
-934,-340,3694,2
-1016,-408,3700,2
-1304,-700,3801,2
-1456,-601,3478,2
-1296,-160,3235,2
-791,264,3774,2
-251,712,4373,2
-326,851,4743,2
-925,794,4905,2
-1516,472,5123,2
-1987,99,5400,2
-1929,0,5784,2
-1601,250,5819,2
-1142,661,5453,2
-1091,902,4858,2
-1083,884,4515,2
-1054,738,4484,2
-943,623,4582,2
-738,765,4651,2
-473,873,4809,2
-479,819,4807,2
-629,616,4646,2
-643,477,4496,2
-496,615,4493,2
-233,670,4862,2
-199,359,5155,2
-126,80,5057,2
59,-5,4573,2
114,-103,3876,2
48,-386,3180,2
149,-738,2909,2
588,-828,2952,2
1285,-797,3264,2
1695,-1047,3635,2
1762,-1491,3668,2
1751,-2033,3618,2
1674,-2539,3338,2
1811,-2826,3072,2
2293,-2769,2823,2
2794,-2553,2597,2
3011,-2653,2642,2
3277,-2999,3104,2
3856,-3168,3686,2
4630,-2826,4223,2
5073,-2271,4107,2
5485,-1917,4205,2
5807,-1828,4702,2
5864,-1822,5095,2
5849,-1745,5213,2
5828,-1619,5115,2
5690,-1480,4846,2
5474,-1288,4498,2
5067,-1168,4188,2
4554,-1166,3935,2
4093,-1162,3692,2
3682,-1187,3594,2
3348,-1204,3657,2
3072,-1160,3749,2
2902,-953,3769,2
2658,-703,3961,2
2135,-823,4535,2
1540,-1196,5191,2
1151,-1315,5527,2
1111,-1050,5388,2
1127,-795,4931,2
1032,-653,4187,2
744,-596,3330,2
271,-575,2886,2
55,-553,3348,2
28,-557,3958,2
-150,-551,3887,2
-374,-614,3288,2
-616,-714,2715,2
-936,-830,2967,2
-751,-1005,4199,2
-489,-819,4755,2
-504,-366,3871,2
-678,-56,2694,2
-1033,-183,2352,2
-1457,-715,2872,2
-1554,-1001,3859,2
-1110,-825,4646,2
-677,-323,4457,2
-499,308,3502,2
-268,757,3000,2
-200,706,3362,2
-579,339,3928,2
-1212,27,4323,2
-1495,-75,4699,2
-1507,224,4883,2
-1372,624,4978,2
-1275,685,5459,2
-1226,459,6166,2
-1311,294,6493,2
-1219,272,6476,2
-997,468,6107,2
-686,711,5702,2
-451,880,5365,2
-494,907,4971,2
-715,873,4641,2
-869,717,4582,2
-777,639,4723,2
-433,723,4880,2
-156,812,4926,2
-265,731,4692,2
-412,603,4242,2
-549,341,3925,2
-476,28,3504,2
-445,-435,2879,2
-268,-801,2485,2
180,-940,2384,2
684,-925,2378,2
1245,-1021,2208,2
1595,-1351,2195,2
2159,-1502,2324,2
2823,-1499,2444,2
3258,-1718,2757,2
3270,-2188,3038,2
3086,-2612,3060,2
3272,-2793,3219,2
3956,-2597,3637,2
4653,-2321,3984,2
5063,-2285,4610,2
4901,-2323,4910,2
4562,-2597,5207,2
4350,-2861,5475,2
4467,-2731,5434,2
4770,-2312,5096,2
5068,-1885,4734,2
5335,-1516,4524,2
5428,-1243,4412,2
5223,-1096,4223,2
4808,-1102,4067,2
4308,-1255,4011,2
3787,-1415,3868,2
3327,-1526,3644,2
2985,-1529,3272,2
2692,-1507,3112,2
2580,-1468,3315,2
2320,-1516,3871,2
1865,-1778,4459,2
1488,-1890,4471,2
1187,-1749,3889,2
1018,-1496,3616,2
888,-1502,3865,2
481,-1784,4226,2
253,-1768,4300,2
392,-1393,4155,2
458,-1037,3721,2
411,-797,3058,2
213,-586,2508,2
64,-472,3033,2
-332,-796,4029,2
-767,-785,4183,2
-815,-365,3782,2
-542,110,3325,2
-518,461,2888,2
-817,396,3185,2
-1051,146,4007,2
-1264,132,4474,2
-1377,433,4409,2
-1310,704,4375,2
-1190,893,4462,2
-1352,890,4637,2
-1772,732,4842,2
-2187,519,5290,2
-2341,475,5860,2
-2192,552,6192,2
-2205,517,6170,2
-2249,515,5767,2
-2129,616,5248,2
-1772,756,4950,2
-1303,817,4998,2
-983,822,5024,2
-675,936,4920,2
-515,970,4791,2
-465,912,4621,2
-613,752,4263,2
-691,634,3837,2
-407,634,3438,2
-65,649,3147,2
89,446,3170,2
261,143,3317,2
448,-76,3253,2
430,-377,2876,2
220,-1036,2585,2
295,-1703,2515,2
800,-2198,2764,2
1363,-2532,3313,2
1982,-2714,3863,2
2466,-2897,4114,2
2617,-3152,4235,2
2496,-3436,4026,2
2701,-3542,3699,2
3280,-3428,3650,2
3834,-3242,3627,2
4067,-3165,3726,2
4385,-3095,3920,2
4993,-2860,4049,2
5631,-2442,4125,2
6005,-2045,4014,2
6027,-1773,3852,2
5742,-1634,3976,2
5618,-1814,4430,2
5354,-2030,4963,2
4884,-2068,4822,2
4251,-2087,4441,2
3887,-2130,4543,2
3768,-2049,4884,2
3560,-1865,4931,2
3262,-1751,4763,2
3056,-1646,4524,2
2803,-1475,4258,2
2152,-1514,4263,2
1480,-1727,4714,2
1109,-1732,4991,2
926,-1483,4687,2
762,-1321,4020,2
586,-1216,2971,2
191,-1092,2293,2
148,-1021,2754,2
321,-922,3459,2
470,-578,3289,2
287,-243,2438,2
-384,-298,2171,2
-829,-551,3107,2
-938,-819,4240,2
-905,-718,4449,2
-783,-381,3656,2
-911,-126,2749,2
-964,-82,2924,2
-994,-255,3964,2
-1255,-596,4756,2
-1699,-646,4705,2
-1872,-429,4329,2
-1888,-6,3883,2
-1748,166,4708,2
-1556,135,6066,2
-1466,-3,6728,2
-1908,91,5892,2
-2453,32,5196,2
-2907,-105,5009,2
-2870,-164,5188,2
-2559,-11,5133,2
-2242,300,4713,2
-1796,687,4300,2
-1212,942,4245,2
-725,999,4321,2
-502,934,4446,2
-447,868,4501,2
-482,833,4434,2
-646,719,4182,2
-667,707,3943,2
-299,761,3801,2
225,674,3837,2
592,459,3971,2
882,182,4120,2
911,-262,4105,2
679,-900,4028,2
636,-1269,3559,2
795,-1401,2835,2
1115,-1559,2234,2
1255,-1861,2305,2
1567,-2303,2879,2
1940,-2622,3336,2
2379,-2850,3349,2
2662,-2902,3012,2
2624,-2980,2827,2
2718,-3163,3064,2
3241,-3238,3423,2
3905,-3066,3576,2
4465,-2784,3684,2
4655,-2598,3782,2
4771,-2696,4182,2
5001,-2765,4749,2
5309,-2720,5069,2
5332,-2582,4947,2
5406,-2369,4584,2
5286,-2236,4572,2
4900,-2309,4964,2
4270,-2429,5233,2
3598,-2438,4986,2
3170,-2302,4475,2
2960,-2142,4249,2
2643,-2137,4418,2
2260,-2021,4474,2
2052,-1769,4297,2
1934,-1497,4175,2
1679,-1396,4398,2
1139,-1431,4652,2
632,-1485,4667,2
287,-1377,4155,2
263,-1091,3483,2
614,-775,3254,2
738,-605,3168,2
354,-435,3056,2
-128,-446,3179,2
-705,-495,3203,2
-1036,-508,3317,2
-619,-271,3514,2
-91,95,3403,2
-113,515,2799,2
-682,498,2798,2
-1371,7,3554,2
-1670,-411,4222,2
-1554,-395,4418,2
-977,-49,4345,2
-116,429,4027,2
310,775,3644,2
-40,676,3630,2
-776,296,4073,2
-1364,19,4701,2
-1554,69,5216,2
-1585,302,5534,2
-1829,297,5833,2
-2086,146,6064,2
-2177,248,5855,2
-2040,402,5500,2
-1716,580,5207,2
-1345,792,4898,2
-1038,890,4751,2
-828,866,4650,2
-644,808,4534,2
-599,884,4218,2
-657,859,4038,2
-735,703,4251,2
-619,620,4367,2
-290,553,4190,2
-5,503,3842,2
213,287,3507,2
216,-147,3234,2
244,-686,3000,2
506,-1081,2785,2
1043,-1319,2413,2
1131,-1775,2139,2
1188,-2402,2299,2
1542,-2913,2701,2
2107,-3292,3300,2
2630,-3288,4015,2
2866,-3161,4346,2
2765,-2965,4007,2
2643,-2844,3566,2
3094,-2793,4043,2
3967,-2698,4765,2
4499,-2508,5002,2
4459,-2424,4713,2
4370,-2456,4584,2
4640,-2482,4852,2
4956,-2461,5035,2
4998,-2301,4652,2
4921,-2314,4294,2
4821,-2338,4460,2
4637,-2342,4795,2
4284,-2263,4881,2
3807,-2172,4662,2
3368,-2167,4581,2
3003,-2204,4574,2
2713,-2151,4478,2
2432,-1995,4226,2
2239,-1781,3981,2
2093,-1613,3953,2
1769,-1672,3966,2
1457,-1723,3677,2
1216,-1580,3230,2
796,-1312,2997,2
177,-1324,3494,2
-278,-1407,4322,2
-313,-1278,4605,2
-126,-879,3973,2
-20,-532,2924,2
-270,-373,2423,2
-832,-524,2869,2
-1427,-725,3732,2
-1652,-755,4370,2
-1339,-605,4543,2
-959,-261,3844,2
-483,5,3374,2
167,80,3614,2
593,178,3609,2
642,395,3130,2
-85,448,2814,2
-1164,104,3390,2
-1558,-151,4274,2
-1294,27,4679,2
-847,431,4500,2
-375,807,4114,2
-178,962,3991,2
-455,767,4198,2
-872,554,4384,2
-1332,441,4623,2
-1640,361,5075,2
-1710,399,5437,2
-1564,526,5455,2
-1391,508,5417,2
-1233,425,5246,2
-977,437,5113,2
-763,494,5090,2
-523,496,5137,2
-313,625,4900,2
-245,797,4480,2
-409,744,4246,2
-727,517,4216,2
-814,315,4389,2
-435,199,4599,2
138,154,4520,2
351,63,4078,2
281,-62,3625,2
234,-451,3369,2
80,-859,3138,2
204,-1270,3258,2
561,-1678,3574,2
899,-2013,3620,2
1065,-2320,3478,2
1325,-2608,3312,2
1657,-2930,3230,2
1954,-3111,3160,2
2234,-3219,3257,2
2433,-3266,3439,2
2561,-3410,3756,2
2817,-3558,4261,2
3263,-3449,4353,2
3585,-3219,4018,2
3629,-3073,3607,2
3702,-3048,3586,2
3910,-3102,3978,2
4227,-3110,4349,2
4578,-2918,4358,2
4873,-2680,4124,2
4739,-2613,4051,2
4103,-2747,4292,2
3410,-2943,4567,2
2948,-2930,4592,2
2737,-2833,4520,2
2691,-2731,4387,2
2638,-2563,4055,2
2454,-2291,3646,2
2287,-2059,3465,2
2262,-1778,3261,2
2038,-1583,3194,2
1354,-1475,3624,2
633,-1425,4228,2
-74,-1328,4762,2
-477,-1243,4981,2
-524,-1080,4608,2
-428,-955,3694,2
-282,-720,2934,2
-328,-494,3043,2
-666,-577,3862,2
-859,-628,4312,2
-879,-600,4306,2
-826,-408,3639,2
-472,-278,3364,2
-220,-287,3592,2
-501,-394,3955,2
-916,-441,4056,2
-1203,-325,3845,2
-1241,-100,3566,2
-890,71,3772,2
-338,151,4184,2
-63,331,4215,2
-363,536,3953,2
-1077,534,3916,2
-1561,401,4625,2
-1630,491,5418,2
-1308,870,6050,2
-1276,964,6166,2
-1622,796,5917,2
-1564,688,5527,2
-1284,781,5077,2
-1079,860,4712,2
-877,878,4567,2
-543,883,4560,2
-55,910,4572,2
410,1037,4482,2
534,1079,4356,2
261,934,4264,2
-116,670,4201,2
-286,527,4055,2
-137,481,4001,2
99,394,4141,2
193,271,4271,2
190,139,4254,2
135,-25,4184,2
26,-291,4054,2
-114,-591,3694,2
-55,-916,3251,2
-2,-1273,2961,2
88,-1616,2784,2
220,-1886,2731,2
569,-2081,2813,2
917,-2463,3103,2
1186,-2814,3309,2
1550,-2894,3045,2
1785,-2958,2649,2
1830,-3339,3144,2
2156,-3661,3746,2
2599,-3653,3895,2
2945,-3794,4010,2
3151,-3890,4176,2
3394,-3796,4337,2
3573,-3778,4742,2
3709,-3939,5313,2
3789,-4041,5529,2
3737,-3880,5138,2
3773,-3766,4578,2
3776,-3643,4464,2
3758,-3524,4518,2
3568,-3345,4524,2
3211,-3180,4520,2
2815,-3037,4395,2
2433,-2860,4155,2
2123,-2673,3857,2
1909,-2431,3641,2
1855,-2102,3576,2
1663,-1898,3721,2
1268,-1782,3869,2
987,-1543,3835,2
898,-1285,3654,2
813,-1011,3505,2
327,-814,3698,2
16,-728,4002,2
-26,-558,3828,2
44,-366,3357,2
-260,-251,3418,2
-602,-384,4006,2
-735,-405,4354,2
-539,-240,4161,2
-215,-30,3509,2
35,158,2917,2
-2,380,2964,2
-513,350,3808,2
-1169,228,4634,2
-1423,350,4905,2
-1635,393,4681,2
-1419,482,4322,2
-1274,716,4141,2
-1366,887,4324,2
-1574,805,4824,2
-1610,693,5291,2
-1267,671,5443,2
-766,746,5159,2
-370,891,4710,2
-228,953,4415,2
-404,914,4316,2
-618,856,4336,2
-627,834,4472,2
-427,857,4652,2
-103,880,4870,2
189,909,5089,2
455,1002,5063,2
432,1036,4876,2
-45,931,4688,2
-613,678,4609,2
-856,529,4440,2
-801,492,4188,2
-677,387,3953,2
-650,180,3866,2
-651,-90,3902,2
-585,-386,3920,2
-493,-707,3820,2
-465,-995,3545,2
-422,-1253,3258,2
-158,-1547,3165,2
305,-1893,3202,2
636,-2232,3166,2
968,-2522,3060,2
1068,-2855,3052,2
1241,-3316,3249,2
1620,-3544,3352,2
2400,-3681,3723,2
2970,-3738,3871,2
3116,-3878,3888,2
3042,-4125,3925,2
3005,-4414,4173,2
3202,-4588,4598,2
3597,-4553,4849,2
4010,-4364,4701,2
4094,-4223,4397,2
3915,-4214,4282,2
3579,-4156,4258,2
3056,-3997,4219,2
2430,-3908,4240,2
2063,-3749,4282,2
1923,-3461,4080,2
1670,-3206,3833,2
1365,-3044,3703,2
1138,-2881,3644,2
948,-2650,3653,2
819,-2480,3964,2
902,-2350,4277,2
1170,-2099,4152,2
1403,-1819,3698,2
1191,-1551,3334,2
733,-1422,3448,2
384,-1403,3880,2
180,-1335,4121,2
-15,-1210,3921,2
-97,-1136,3509,2
161,-963,3043,2
462,-598,2623,2
-15,-280,2847,2
-596,-326,3664,2
-635,-336,4374,2
-231,-164,4626,2
108,13,4446,2
-94,446,4008,2
-1152,544,4140,2
-1583,508,4507,2
-1146,663,5104,2
-237,1157,4999,2
193,1329,4802,2
-121,1397,4663,2
-670,1488,4671,2
-1336,1563,4858,2
-1676,1654,5116,2
-1493,1774,5199,2
-1118,1742,5248,2
-919,1697,5209,2
-712,1675,5007,2
-586,1701,4623,2
-487,1765,4335,2
-343,1749,4270,2
-97,1593,4443,2
158,1393,4712,2
289,1276,4883,2
145,1204,4650,2
-364,962,4304,2
-812,568,4078,2
-786,352,3853,2
-319,225,3732,2
96,112,3691,2
45,-121,3659,2
-410,-521,3335,2
-658,-928,2869,2
-477,-1238,2484,2
-213,-1553,2270,2
-214,-1913,2453,2
-86,-2356,2909,2
442,-2986,4055,2
1012,-2639,4181,2
1460,-2587,3578,2
1697,-3015,4317,2
1736,-3131,4013,2
1685,-3670,4289,2
1958,-4275,4848,2
2604,-4459,4902,2
3249,-4462,4799,2
3664,-4456,4887,2
3626,-4524,5107,2
3312,-4576,5197,2
3079,-4501,5017,2
2999,-4328,4529,2
2758,-4101,4024,2
2420,-4006,3914,2
2154,-3819,3999,2
1978,-3555,4083,2
1789,-3270,4070,2
1655,-2993,3964,2
1574,-2760,3732,2
1547,-2523,3532,2
1445,-2315,3634,2
1485,-2149,4111,2
1370,-1876,4571,2
1161,-1597,4828,2
929,-1357,4651,2
614,-1183,4029,2
296,-1086,3594,2
264,-1049,4042,2
252,-987,4748,2
-11,-765,4804,2
-116,-438,4050,2
-91,-126,3047,2
-182,-18,2871,2
-81,-210,3641,2
-233,-267,4294,2
-843,0,4064,2
-1131,210,3488,2
-1185,357,3014,2
-958,496,2747,2
-295,537,2934,2
126,638,2979,2
-255,757,2997,2
-776,784,3175,2
-939,891,3162,2
-743,960,3338,2
-535,1154,3499,2
-655,1465,3657,2
-1030,1619,4280,2
-1619,1521,5197,2
-2042,1436,5904,2
-2109,1480,6189,2
-1852,1537,6013,2
-1443,1559,5646,2
-988,1509,5348,2
-501,1405,5152,2
-164,1293,5032,2
88,1179,5136,2
149,1117,5078,2
215,1044,4865,2
123,1019,4526,2
27,936,4220,2
-67,838,4066,2
47,752,3983,2
158,600,3999,2
238,397,3855,2
260,159,3609,2
196,-259,3376,2
140,-801,3113,2
-119,-1344,2998,2
-96,-1791,2983,2
237,-2194,3051,2
437,-2524,3086,2
575,-2757,2820,2
825,-3005,2744,2
1101,-3245,2727,2
1240,-3514,2847,2
1276,-3831,2969,2
1269,-4214,3179,2
1476,-4506,3425,2
2078,-4747,3780,2
2833,-5028,4215,2
3391,-5226,4479,2
3577,-5273,4523,2
3532,-5308,4468,2
3534,-5246,4441,2
3813,-5076,4570,2
4052,-4827,4544,2
3841,-4477,4370,2
3238,-4210,4274,2
2664,-3985,4312,2
2263,-3778,4398,2
2082,-3493,4299,2
2089,-3222,4074,2
2018,-2979,3893,2
1788,-2805,3998,2
1482,-2520,4066,2
1392,-2243,3959,2
1077,-1933,3841,2
763,-1731,3767,2
502,-1503,3957,2
372,-1310,4259,2
82,-1134,4505,2
-221,-1012,4429,2
-250,-867,3899,2
-46,-587,3284,2
675,-409,3162,2
1209,-164,3284,2
1087,126,3161,2
98,467,3217,2
-1063,461,4071,2
-1562,501,4682,2
-1291,844,4351,2
-786,1247,3626,2
-406,1445,3199,2
-643,1556,3178,2
-1452,1593,3631,2
-2343,1509,4335,2
-2698,1489,4955,2
-2259,1484,5355,2
-1622,1562,5561,2
-1403,1667,5546,2
-1465,1613,5503,2
-1626,1519,5561,2
-1694,1482,5567,2
-1550,1406,5463,2
-1292,1355,5198,2
-1051,1341,4955,2
-906,1304,4857,2
-867,1223,4883,2
-709,1059,4994,2
-612,905,5123,2
-651,777,5113,2
-677,676,4862,2
-843,587,4444,2
-1156,459,3986,2
-1399,155,3574,2
-1232,-205,3121,2
-765,-486,2546,2
-538,-748,2072,2
-532,-1032,1955,2
-562,-1415,2349,2
-94,-2098,2819,2
598,-2901,3001,2
1336,-3634,2986,2
1976,-4133,2932,2
2181,-4558,3340,2
1924,-4890,3910,2
1635,-5088,4290,2
1231,-4962,4229,2
713,-4754,3919,2
633,-4491,3548,2
1117,-4280,3339,2
1636,-4094,3275,2
2232,-3865,3343,2
3165,-3802,3558,2
4086,-3873,4296,2
4868,-3878,4428,2
5024,-3776,4156,2
4814,-3748,3936,2
4466,-3863,4346,2
3788,-3861,4752,2
2925,-3785,5125,2
2119,-3630,5213,2
1551,-3509,5211,2
1287,-3473,5209,2
1235,-3423,5119,2
1334,-3292,4764,2
1508,-3034,4018,2
1292,-2664,3470,2
719,-2468,3544,2
427,-2414,3889,2
469,-2323,3987,2
733,-2157,3678,2
780,-1851,3201,2
-126,-1361,3253,2
-1143,-1227,4141,2
-1358,-1147,4860,2
