x,y,z
1064,-1400,6344
896,-1353,7059
552,-1200,7557
137,-1025,7923
-259,-730,8223
-700,-413,8502
-1095,-212,8721
-1421,-91,8850
-1573,-31,8867
-1422,159,8817
-1129,290,8734
-685,378,8654
-237,531,8589
220,619,8312
604,775,7281
827,749,5953
956,794,4973
1013,1011,3833
952,1122,2440
788,1219,1304
556,1276,134
251,1308,-966
-30,1177,-1948
-184,864,-2812
-293,528,-3544
-441,284,-4187
-590,141,-4654
-669,99,-4797
-654,33,-4781
-555,-14,-4611
-426,7,-4386
-247,16,-4213
-29,67,-3656
185,0,-2881
466,-146,-1971
804,-385,-791
1115,-636,750
1257,-710,1852
1210,-964,4190
1069,-681,5739
838,-630,6741
522,-635,7419
119,-376,7918
-386,241,8327
-971,933,8672
-1417,920,8886
-1549,608,8956
-1502,7,8854
-1295,-446,8704
-998,-1190,8454
-456,-812,8430
-186,-265,8455
26,-77,7945
248,216,7088
316,618,6070
403,1010,5415
549,1309,4479
573,1392,2928
408,1275,1349
192,1053,-29
-17,788,-1095
-158,481,-1838
-179,77,-2509
-119,-410,-3033
-63,-740,-3233
-31,-792,-3522
-81,-541,-3890
-119,-122,-4044
-71,195,-3826
62,383,-3519
251,572,-3181
416,790,-2660
532,850,-2021
616,782,-1280
682,634,-488
833,364,363
926,25,1367
889,-356,3066
808,-841,4949
633,-832,6195
569,-1082,6962
617,-1394,7425
438,-1646,7733
62,-1720,7981
-485,-1120,8296
-1164,-520,8547
-1593,-544,8597
-1632,-698,8561
-1395,-649,8533
-1050,-634,8485
-774,-213,8501
-642,469,8407
-595,1083,8042
-496,1712,7203
-285,1964,5993
-45,1981,4982
185,1860,3856
320,1650,2204
316,1322,426
236,1001,-932
172,698,-1716
78,571,-2319
-108,640,-2987
-312,671,-3592
-342,438,-3935
-273,71,-3990
-221,-84,-4046
-170,-15,-4048
-101,250,-3854
-42,588,-3247
79,880,-2512
300,826,-2051
516,548,-1568
682,281,-870
817,37,140
942,-283,1328
891,-997,2598
1101,-1257,3679
1363,-1528,4707
1266,-1381,5628
677,-986,6685
2,-388,7465
-608,49,8024
-1002,-199,8343
-1188,-546,8519
-1333,-657,8616
-1393,-1118,8560
-1136,-1567,8432
-805,-1432,8398
-475,-1156,8396
-167,-507,8446
-26,202,8049
143,670,7022
218,1145,6096
272,1614,5768
400,1966,5320
536,2092,3843
593,1857,2010
579,1604,827
454,1496,-38
310,1438,-917
222,1217,-1721
256,751,-2348
312,195,-3048
256,-168,-3751
163,-223,-4090
96,-191,-4155
6,-160,-4307
-24,-125,-4303
110,-217,-4170
319,-253,-3960
473,-53,-3527
580,165,-2707
710,112,-1530
873,-119,-268
954,-306,1227
925,-696,2973
976,-1323,4766
1014,-1342,5489
1051,-1156,6399
813,-1034,7114
317,-812,7670
-423,-222,8184
-1394,879,8678
-2211,1347,8915
-2442,956,8942
-2282,120,8840
-1937,-682,8681
-1488,-1157,8523
-896,-1165,8429
-603,-838,8417
-373,-491,8411
5,-168,8016
387,49,6786
587,276,5852
682,574,5195
722,999,4446
706,1320,3408
662,1407,2156
618,1348,971
537,1268,103
461,1150,-680
429,929,-1496
316,705,-2348
154,538,-3214
30,480,-3750
-64,500,-3813
-113,489,-3850
-94,410,-3955
30,215,-4053
245,60,-3938
539,-19,-3628
834,-27,-2968
1067,60,-2079
1188,133,-1089
1254,196,-20
1245,82,1192
959,-423,2387
841,-714,3936
833,-1171,5514
568,-983,6616
176,-1130,7310
-70,-1414,7715
-124,-1614,7954
-311,-1486,8191
-763,-1155,8464
-1343,-694,8739
-1785,-480,8878
-1825,-393,8862
-1554,-177,8784
-1095,-72,8679
-660,113,8615
-392,285,8381
-221,747,7894
-122,1293,7009
42,1740,6145
190,1972,4885
284,1948,3289
367,1546,1736
455,1092,702
417,939,-57
112,1063,-795
-123,1081,-1618
-170,767,-2352
-164,247,-3101
-143,-193,-3730
-130,-399,-4006
-157,-355,-4122
-191,-264,-4184
-166,-284,-4193
-63,-339,-4157
108,-277,-3924
310,-90,-3287
484,-11,-2352
656,-123,-1385
870,-411,-469
1110,-742,500
1238,-1022,1382
1336,-1278,2869
1385,-1591,4705
1185,-1257,6040
758,-912,6988
158,-339,7740
-601,528,8358
-1416,1222,8761
-2165,1291,9026
-2371,848,9112
-2201,-45,8972
-1772,-994,8724
-1311,-1363,8546
-882,-1619,8399
-464,-1298,8372
-188,-707,8184
31,-276,7514
295,181,6358
351,500,5192
394,704,4668
522,960,4073
622,1140,2624
530,1115,1131
365,1101,30
220,1060,-840
153,921,-1631
166,642,-2288
203,497,-2769
145,567,-3304
123,701,-3781
175,801,-3866
244,826,-3739
339,897,-3644
541,1051,-3254
817,1084,-2510
1103,990,-1574
1387,846,-822
1644,535,-39
1734,133,772
1640,-226,1560
1473,-706,2626
1316,-1050,4388
1030,-1234,5584
580,-1228,6503
-41,-1084,7268
-704,-962,7801
-1322,-1135,8143
-1770,-1333,8388
-2161,-1378,8604
-2576,-1294,8791
-2924,-1295,8889
-2884,-1453,8862
-2466,-1426,8798
-1911,-1324,8726
-1279,-943,8679
-788,-485,8292
-375,64,7677
-113,646,7338
258,1195,6891
657,1710,5548
925,1979,3904
1102,1930,2238
1200,1701,483
1231,1519,-833
1351,1308,-1570
1538,811,-2324
1621,450,-3129
1435,533,-3865
1182,772,-4327
1090,846,-4374
1097,747,-4285
1150,606,-4176
1310,281,-4091
1545,-48,-3817
1680,-152,-3174
1720,-80,-2246
1744,-206,-1184
1756,-472,-82
1616,-684,850
1244,-555,1995
893,-943,4161
284,-443,4173
-335,-557,5696
-808,-846,6732
-1184,-564,7486
-1719,55,8110
-2306,369,8607
-2644,530,8950
-2684,546,9067
-2527,31,8937
-2103,-714,8703
-1561,-993,8547
-1053,-1039,8472
-555,-750,8470
-220,-191,8269
-52,344,7671
154,787,6895
377,1196,5964
515,1493,5422
632,1604,4650
683,1580,3146
683,1164,1459
664,500,520
619,164,158
563,27,-240
458,-1,-901
312,-32,-1724
299,-227,-2430
445,-415,-2708
634,-485,-2649
794,-400,-2431
885,-121,-2300
861,262,-2286
932,434,-2446
1109,392,-2131
1251,400,-1541
1314,431,-1020
1223,468,-610
1029,341,-563
885,-10,-646
809,-410,-222
624,-781,1067
502,-1032,3113
298,-894,4822
36,-848,6143
25,-1064,6951
-126,-1091,7518
-670,-732,8044
-1414,-330,8512
-2010,-142,8826
-2395,-18,8972
-2672,-120,8999
-2451,-483,8882
-1867,-622,8751
-1245,-551,8663
-831,-182,8642
-654,342,8492
-455,978,7983
-204,1425,6907
102,1549,5659
365,1620,4409
519,1604,3080
616,1396,1572
640,1112,443
619,980,-302
636,783,-1107
626,512,-1861
601,213,-2480
594,-25,-3066
559,-195,-3581
505,-86,-3679
508,109,-3390
530,263,-3239
597,299,-3217
738,286,-3188
964,311,-2903
1182,468,-2227
1322,598,-1480
1414,512,-737
1461,181,-67
1447,-141,738
1285,-382,1575
1020,-809,2603
809,-1179,4649
560,-1293,5962
201,-1368,6824
-140,-1418,7402
-517,-1287,7828
-1060,-875,8194
-1768,-391,8532
-2434,-49,8819
-2858,-11,8981
-2892,-293,8990
-2489,-611,8892
-1918,-743,8773
-1551,-630,8715
-1288,-434,8692
-934,-187,8583
-525,244,8008
-112,627,7294
343,926,6462
627,1176,5289
697,1534,4282
743,1846,3112
879,1853,1679
1045,1585,494
1238,1163,-638
1358,593,-1804
1346,245,-2858
1201,100,-3735
1071,80,-4279
1071,34,-4414
1104,-55,-4230
1063,-49,-4120
982,71,-4053
905,265,-4057
867,440,-3982
841,682,-3383
792,927,-2441
710,1056,-1373
635,1034,-230
686,700,1138
793,70,2504
890,-976,4294
986,-1355,5686
507,-1304,6661
-34,-1472,7305
-576,-1445,7780
-1094,-1320,8141
-1631,-1157,8429
-2072,-1046,8642
-2380,-747,8819
-2515,-850,8852
-2222,-1132,8774
-1693,-1132,8693
-1207,-962,8639
-882,-793,8609
-622,-554,8566
-391,-154,8195
-129,251,7273
192,494,6466
573,657,5869
851,919,4968
890,1214,3715
826,1412,2418
787,1408,1097
751,1192,-138
683,894,-1060
557,620,-1878
354,469,-2762
64,572,-3625
-186,608,-4377
-237,461,-4649
-142,315,-4500
17,229,-4435
159,230,-4316
206,362,-3853
214,560,-3179
262,737,-2233
362,645,-1094
620,114,-60
980,-736,844
1211,-1468,2073
1116,-1538,3054
829,-1971,4883
557,-1830,6111
344,-1598,6926
18,-1361,7508
-399,-997,7979
-993,-302,8444
-1764,338,8860
-2295,618,9115
-2449,534,9139
-2131,-90,8940
-1421,-615,8687
-742,-967,8485
-222,-1043,8376
173,-843,8329
605,-432,7932
895,36,6723
1089,310,5328
1086,669,4112
869,1078,2933
608,1341,1744
402,1379,778
284,1178,-86
156,931,-1064
-60,909,-1922
-299,994,-2570
-439,1023,-3035
-538,932,-3436
-606,859,-3729
-611,928,-3938
-582,1020,-3968
-507,1130,-3902
-369,1141,-3734
-176,1120,-3258
4,1116,-2556
162,968,-1848
374,583,-1012
637,-77,-37
982,-851,1066
1208,-1508,2269
1125,-1696,3323
801,-2163,5044
598,-2201,6165
528,-2215,6864
532,-2157,7324
226,-1718,7742
-435,-1075,8187
-1218,-323,8625
-1741,307,8896
-1975,466,8929
-1907,0,8789
-1579,-352,8652
-1153,-803,8493
-543,-1110,8360
-162,-682,8339
9,-210,8210
264,165,7839
639,527,6880
830,687,5545
855,851,4590
800,1159,3615
668,1395,2298
491,1499,1078
348,1440,2
224,1345,-942
52,1316,-1921
-186,1309,-2686
-407,1241,-3238
-568,1096,-3833
-653,963,-4259
-582,828,-4235
-494,740,-4078
-450,747,-3920
-374,738,-3738
-207,632,-3573
30,491,-3152
290,448,-2387
574,348,-1368
798,139,-89
949,-226,1253
1010,-689,2598
815,-1122,3774
441,-1512,4981
273,-2165,6075
303,-2373,6787
458,-2993,7134
548,-3013,7428
266,-2358,7794
-545,-1222,8238
-1433,-92,8637
-1906,529,8851
-1868,259,8813
-1470,-60,8704
-1136,-302,8597
-629,-512,8493
-259,-167,7869
-114,-74,7150
2,28,6568
150,449,5745
340,898,4962
586,1176,4277
731,1376,3133
681,1421,1717
484,1398,735
335,1382,124
297,1173,-539
292,831,-1325
187,542,-2040
-13,407,-2768
-244,367,-3413
-373,176,-3827
-340,-138,-3894
-225,-304,-3893
-115,-236,-3913
-36,47,-3787
24,357,-3399
101,567,-2772
195,750,-1896
273,892,-766
283,880,402
232,684,1514
278,85,2502
446,-694,4562
555,-1142,5896
424,-1682,6730
150,-2057,7270
-239,-1939,7683
-455,-1716,7928
-463,-1798,8023
-372,-1815,8101
-597,-1540,8251
-1079,-1130,8440
-1399,-571,8610
-1344,-87,8662
-1091,-376,8525
-355,-248,8437
141,88,7962
401,171,7234
548,405,6461
547,807,5391
579,1150,4457
689,1455,3756
668,1629,2537
493,1626,1031
265,1518,-170
110,1353,-1057
80,1056,-1650
74,834,-2027
-20,820,-2526
-212,922,-3132
-364,997,-3612
-361,899,-3838
-306,719,-3816
-224,478,-3783
-147,262,-3684
-91,173,-3373
-24,160,-2831
102,125,-2141
255,-42,-1259
400,-269,-290
495,-620,718
457,-1064,3226
460,-1460,4478
467,-1949,5770
505,-2148,6602
496,-1755,7232
202,-1119,7746
-223,-916,8092
-644,-230,8453
-1148,460,8729
-1569,617,8832
-1681,221,8747
-1438,-270,8600
-1096,-465,8522
-761,-762,8439
-216,-867,8291
139,-443,7470
358,224,6324
75,469,6291
527,327,5954
612,736,4459
891,919,3668
837,967,2382
801,879,846
590,695,-449
312,608,-1143
111,437,-1595
-42,217,-2308
-238,78,-3098
-430,-14,-3735
-532,-76,-4079
-585,-109,-4236
-579,-59,-4301
-510,85,-4071
-434,279,-3655
-426,619,-2980
-384,852,-2054
-212,673,-885
87,544,514
175,-993,3283
1236,-895,4142
1985,-153,1006
1563,159,163
-318,3260,4054
-2125,313,5611
-1816,457,6315
-1376,1227,7018
-1023,51,7459
-368,-1711,7497
-81,-1695,7750
-130,-1648,7940
-39,-1558,8077
-203,-1316,8217
-399,-1137,8319
-446,-1070,8369
-374,-925,8408
-306,-1064,8394
-52,-900,8245
43,-514,7623
8,-61,7420
-31,415,6286
-545,403,6691
47,-211,6889
678,592,4836
615,965,3493
469,792,2866
319,776,2534
155,908,1568
-60,783,173
-329,450,-1194
-638,147,-2419
-927,-130,-3338
-1081,-480,-3906
-1164,-637,-4283
-1207,-510,-4534
-1069,-329,-4769
-786,-144,-4766
-533,138,-4248
-326,432,-3291
-115,631,-2160
143,513,-1094
392,65,-132
508,-461,910
484,-892,3090
451,-970,4479
262,-1154,5709
68,-1117,6685
32,-641,7397
30,-156,7887
-106,-51,8189
-276,-89,8369
-539,56,8496
-864,-60,8525
-850,-615,8406
-441,-1076,8273
0,-1047,8241
366,-990,8226
757,-489,8240
889,369,7909
899,1127,7420
916,1767,6585
1041,2179,5483
1111,2306,3862
897,2206,2026
524,2060,392
198,1750,-632
23,1231,-1155
-77,638,-1672
-248,116,-2672
-579,-135,-3832
-925,-207,-4507
-1055,-303,-4619
-1018,-354,-4445
-881,-417,-4316
-735,-269,-4046
-573,76,-3638
-424,428,-2920
-242,505,-2275
37,412,-1537
342,180,-601
634,-173,854
701,-446,2220
632,-572,3448
785,-956,4809
902,-660,6034
874,-589,6887
752,-595,7459
600,-214,7926
192,245,8354
-345,412,8675
-570,381,8797
-541,37,8727
-332,-789,8522
41,-1298,8356
249,-1438,8287
682,-1399,8230
954,-1043,7625
1093,-701,6801
1143,-140,6268
997,499,5843
834,1103,5160
691,1538,3953
692,1566,2515
749,1278,1236
635,1088,343
349,1241,-426
-11,1340,-1451
-319,1256,-2302
-466,880,-2856
-509,337,-3487
-519,-69,-4049
-454,-317,-4261
-304,-468,-4384
-170,-415,-4411
-8,-128,-4107
146,169,-3524
278,445,-2880
396,597,-2143
538,504,-1429
614,334,-591
819,53,811
1061,-409,2701
1263,-592,4546
1190,-520,5931
929,-182,6902
345,144,7625
-353,222,8157
-907,235,8533
-1290,42,8772
-1367,-445,8832
-1290,-1070,8748
-1084,-1555,8619
-742,-1567,8538
-476,-1259,8527
-284,-1173,8501
311,-814,8441
684,-173,7600
872,62,6704
1019,413,6091
1036,750,5299
1038,1197,4333
1064,1509,3211
1057,1589,1966
926,1445,395
684,1273,-823
432,1249,-1485
216,1159,-2139
-13,978,-3116
-244,812,-3970
-390,598,-4459
-498,439,-4761
-530,314,-4934
-443,148,-5149
-281,43,-5006
-74,119,-4395
169,270,-3388
433,336,-2206
734,161,-1222
1068,-261,-397
1241,-555,985
1307,-788,2598
1203,-1040,4655
1103,-942,5986
893,-543,6899
449,-235,7549
-226,261,8110
-922,644,8595
-1406,595,8911
-1576,155,8976
-1501,-280,8889
-1474,-1088,8705
-1222,-1727,8502
-838,-1806,8400
-558,-1969,8315
23,-1642,8287
239,-885,7753
249,-475,6947
234,245,6512
351,806,6167
747,1001,5489
997,1169,4602
1062,1406,3216
974,1548,1720
786,1739,583
611,1843,-360
502,1643,-1451
323,1419,-2688
42,1260,-3797
-176,1093,-4592
-323,842,-5091
-416,652,-5294
-453,595,-5326
-433,540,-5205
-261,327,-4948
-51,168,-4464
150,203,-3583
415,118,-2173
692,-172,-678
936,-579,186
994,-1034,1089
1184,-1374,2894
1283,-1557,4794
1186,-1187,6081
997,-889,6934
726,-629,7522
191,-48,8036
-829,685,8571
-1807,1110,9040
-2304,1236,9311
-2324,678,9293
-2076,-322,9043
-1601,-1005,8764
-1080,-1388,8550
-608,-1546,8405
-89,-1351,8328
209,-644,8254
352,-89,7842
597,358,6973
744,803,6263
820,1334,6033
792,1888,5092
727,2193,3109
581,2004,1200
401,1808,-85
128,1691,-1133
-143,1512,-2339
-331,1133,-3468
-393,498,-4575
-456,-182,-5429
-556,-486,-5827
-607,-586,-5882
-553,-563,-5894
-406,-672,-5779
-183,-850,-5535
44,-844,-4919
320,-770,-3825
644,-831,-2469
933,-818,-1173
1114,-484,92
1067,-128,1353
869,218,2925
636,-124,4860
630,2,6017
379,336,7001
-101,550,7724
-753,1066,8345
-1485,1470,8814
-1965,1229,9081
-2025,651,9142
-1808,-143,9024
-1545,-1256,8743
-1156,-1934,8504
-664,-1890,8415
-301,-1567,8416
309,-1332,8368
734,-824,7784
927,-193,6919
921,331,5958
874,690,5442
892,1224,4844
892,1514,3477
754,1479,1794
553,1261,218
330,1093,-979
98,1053,-2009
-68,1003,-2951
-166,811,-3351
-234,505,-3935
-321,286,-4790
-380,120,-5364
-421,99,-5359
-359,139,-5307
-226,103,-5218
4,44,-5049
261,9,-4840
299,236,-4501
254,583,-3758
323,493,-2282
581,-80,-522
964,-645,944
1311,-1013,2604
1128,-1088,4664
715,-693,6072
179,-301,7055
-339,218,7774
-984,519,8269
-1767,635,8638
-2163,423,8845
-2151,97,8901
-1812,-770,8730
-1211,-1419,8507
-701,-1577,8376
-544,-1890,8279
-220,-1083,8348
-80,-290,8425
182,205,8092
452,495,6744
673,334,5566
823,155,4694
785,391,3686
536,824,2429
190,1253,876
-57,1530,-706
-172,1520,-2029
-237,1194,-2910
-356,954,-3849
-581,1055,-4721
-832,1407,-5333
-952,1462,-5670
-892,1180,-5743
-685,682,-5706
-431,184,-5416
-218,-106,-4955
6,-76,-4443
304,31,-4016
618,97,-3303
919,42,-1998
1272,-394,-432
1562,-874,1123
1823,-1230,2439
1764,-1543,4521
1576,-1267,5941
1308,-1043,6880
1154,-620,7540
682,-282,8043
-67,-145,8509
-1013,311,9029
-1693,552,9340
-1943,226,9320
-1955,-617,9072
-1801,-1469,8763
-1411,-1800,8556
-985,-1642,8477
-675,-1504,8404
-429,-1126,8436
-417,-322,8559
-393,387,8546
-142,1070,7756
142,1510,6113
305,1482,4603
397,1520,3474
392,1669,2290
415,1628,1068
467,1397,-189
489,1044,-1289
421,735,-2301
267,513,-3407
88,360,-4304
-77,254,-4809
-173,67,-5144
-181,-43,-5269
-85,-123,-5337
120,-260,-5431
325,-249,-5198
511,-101,-4706
670,-6,-4033
853,56,-3144
1023,105,-1963
1174,165,-663
1238,193,710
1050,260,2616
867,70,4732
559,367,6132
111,418,7064
-553,502,7728
-1203,359,8157
-1657,308,8447
-1958,-4,8599
-1996,-574,8625
-1902,-1076,8583
-1678,-1588,8475
-1169,-1659,8384
-752,-1704,8306
-132,-1307,8288
303,-547,8320
527,-20,8200
795,508,7405
958,995,5989
1157,1191,4525
1297,1135,3128
1246,1048,1862
1082,1005,598
869,1048,-434
621,1170,-1307
458,1182,-2230
330,1098,-2872
140,1031,-3490
-115,1063,-4184
-363,1081,-4725
-411,975,-4827
-316,680,-4891
-155,343,-5133
-5,102,-5204
165,17,-4778
375,-33,-3939
639,-158,-2787
933,-382,-1388
1213,-572,-20
1449,-900,963
1649,-1528,2889
1635,-1537,4760
1313,-1403,6078
723,-929,7068
-85,-193,7879
-978,160,8425
-1524,388,8762
-1813,511,8926
-2024,80,8962
-2090,-592,8865
-1954,-1140,8709
-1556,-1286,8595
-1110,-1111,8541
-659,-1031,8476
-232,-779,8389
2,-110,7797
93,336,7152
328,933,6715
467,1334,5912
571,1633,4847
677,1960,3418
710,2050,1752
681,1846,390
679,1435,-705
623,1044,-1819
412,822,-2905
96,720,-3864
-157,512,-4726
-331,260,-5294
-403,21,-5482
-353,-169,-5601
-254,-282,-5651
-125,-233,-5480
69,-77,-4890
309,111,-3977
503,252,-2811
691,264,-1456
843,175,165
874,-64,1608
837,-669,4043
924,-961,5316
893,-1104,6382
671,-1234,7085
231,-996,7643
-472,-518,8168
-1080,-292,8591
-1330,-246,8839
-1379,-235,8906
-1447,-523,8839
-1385,-1013,8703
-1062,-1130,8624
-667,-957,8592
-216,-871,8544
222,-483,8264
533,-211,7318
735,9,6463
741,373,5974
795,763,5384
874,1056,4108
836,1145,2266
645,1029,606
448,855,-495
336,580,-1443
199,267,-2537
-40,163,-3562
-345,291,-4380
-670,490,-4999
-854,573,-5357
-904,539,-5587
-792,463,-5755
-606,402,-5503
-468,462,-4924
-352,600,-4213
-146,655,-3097
161,582,-1484
354,472,100
452,-574,2713
661,-1129,4159
830,-1397,5542
759,-1346,6547
496,-1125,7251
121,-716,7798
-343,-51,8266
-866,260,8562
-1138,353,8693
-1182,159,8674
-1023,-647,8498
-621,-1134,8364
-412,-1135,8336
-122,-759,8400
80,-187,8474
288,310,8071
534,483,7625
669,702,7027
769,830,6103
891,855,5040
926,824,3607
795,770,2051
510,805,632
193,839,-591
-94,687,-1790
-414,451,-2940
-707,161,-3885
-924,-195,-4691
-1113,-448,-5287
-1197,-528,-5497
-1115,-621,-5581
-945,-639,-5559
-758,-445,-5312
-485,-203,-4958
-275,122,-4027
-108,295,-2791
96,226,-1528
283,171,163
481,-7,2382
718,-559,4473
953,-753,5771
1120,-704,6688
913,-422,7317
420,378,7822
-317,1044,8169
-992,1214,8437
-1258,975,8600
-1355,638,8644
-1221,-131,8530
-726,-714,8370
-206,-1041,8247
467,-1234,8158
914,-885,8154
1207,-480,7951
1460,-22,7027
1413,571,5988
1357,1033,4920
1297,1343,3566
1061,1464,2006
650,1459,420
180,1389,-844
-140,1265,-1638
-293,888,-2349
-455,494,-3329
-668,230,-4278
-820,160,-4869
-836,248,-5028
-823,411,-4886
-778,567,-4655
-650,578,-4588
-446,594,-4567
-227,688,-4301
-3,791,-3520
266,826,-2286
508,734,-843
655,531,499
741,164,1592
822,-448,3004
1044,-1293,4830
1102,-1524,6018
962,-1759,6776
697,-1520,7336
211,-990,7771
-424,-629,8081
-888,-369,8304
-1132,-393,8437
-1183,-877,8426
-989,-1301,8349
-727,-1335,8310
-504,-968,8324
-113,-638,8313
239,-150,8315
653,222,8096
973,686,7223
1123,1189,6374
1164,1792,5419
1052,2284,3683
776,2297,1567
411,2042,-158
103,1743,-1324
-89,1396,-2043
-178,984,-2609
-286,538,-3365
-513,207,-4380
-764,130,-5202
-834,264,-5490
-678,341,-5370
-470,393,-5106
-247,508,-4792
6,624,-4599
229,857,-4359
436,1194,-3815
665,1383,-2799
908,1368,-1526
1170,1228,228
1144,577,2914
1033,-38,4906
888,-200,6156
770,-791,6875
640,-1193,7323
334,-1417,7622
-58,-1747,7805
-384,-1747,7963
-727,-1579,8098
-1063,-1513,8176
-1175,-1523,8199
-1047,-1390,8214
-943,-993,8254
-608,-760,8262
-270,-251,8284
-33,409,8287
187,801,7875
397,1191,7071
650,1522,6005
768,1658,4359
594,1661,2441
264,1604,568
-1,1580,-680
-56,1430,-1043
-54,1214,-1317
-128,889,-2314
-365,634,-3477
-633,447,-4383
-721,232,-5016
-599,-148,-5021
-364,-349,-4614
-241,-407,-4556
-156,-367,-4677
43,-402,-4441
438,-628,-3446
908,-953,-2389
1234,-1051,-1510
1295,-850,-541
1178,-697,370
1097,-597,1428
1076,-717,3010
1084,-566,4033
1043,-505,5153
916,-355,6367
532,324,7229
-389,1251,7862
-1520,1836,8365
-2174,1876,8708
-2119,1068,8789
-1816,-258,8616
-1419,-1447,8360
-1014,-1874,8229
-768,-1607,8230
-651,-1492,8226
-109,-852,8202
185,-215,7356
275,217,6088
351,667,5047
367,1116,4591
372,1566,4045
406,1908,2858
376,1967,1202
253,1719,-382
125,1291,-1547
100,779,-2180
153,401,-2378
149,190,-2576
34,83,-3257
-121,74,-4071
-199,14,-4422
-153,-156,-4377
-60,-350,-4268
77,-515,-4126
270,-629,-3923
445,-661,-3337
578,-711,-2384
744,-993,-1598
928,-1409,-892
1001,-1747,498
1012,-1591,2981
910,-1122,4927
835,-859,6175
1019,-726,6984
937,-595,7546
321,-83,8091
-618,734,8604
-1316,1179,8857
-1637,1105,8865
-1753,763,8834
-1697,-91,8709
-1460,-606,8592
-1288,-658,8530
-949,-731,8445
-529,-554,8377
-124,-330,8176
164,-255,7586
473,-54,6920
620,233,6080
643,747,5436
542,1458,4555
421,2043,2895
293,2121,982
175,1863,-475
58,1644,-1411
-86,1523,-2128
-227,1335,-2885
-389,1054,-3703
-548,750,-4401
-570,414,-5010
-509,59,-5230
-441,-230,-5117
-315,-450,-4965
-138,-576,-4561
87,-656,-3930
374,-789,-3152
697,-1083,-2413
936,-1531,-1542
1071,-2091,-897
1070,-2815,-5
1167,-3007,1779
1128,-2299,3704
970,-1565,5461
923,-855,6683
700,187,7686
-57,1169,8573
-1062,2349,9407
-1811,3062,9766
-2001,2778,9675
-1881,1299,9367
-1605,-332,8946
-1232,-1392,8602
-887,-1762,8423
-643,-1481,8408
-457,-1111,8423
-113,-698,8429
274,-62,7724
545,334,6685
735,671,5788
718,1114,5158
736,1465,4312
915,1434,2856
963,1364,1042
781,1087,-476
557,816,-1371
346,600,-2090
83,459,-2917
-261,317,-3759
-614,214,-4593
-954,193,-5286
-1127,102,-5637
-1114,27,-5704
-925,-175,-5904
-637,-361,-6036
-373,-349,-5644
-136,-126,-4802
97,287,-3496
212,663,-1752
273,608,52
393,-157,2881
631,-595,4871
668,-907,6123
686,-725,6983
376,-116,7638
-49,-22,8058
-318,-140,8280
-605,-317,8401
-815,-730,8399
-900,-1351,8287
-697,-1617,8209
-449,-1324,8237
-330,-647,8340
-103,113,8447
177,895,8494
412,1424,8037
662,1716,6975
841,1644,5493
1028,1313,4096
1053,1370,3056
927,1364,1769
719,1193,262
399,899,-1106
92,548,-2190
-164,93,-3118
-431,-287,-4189
-704,-396,-5189
-894,-345,-5625
-890,-300,-5519
-801,-287,-5392
-589,-293,-5413
-308,-172,-4917
-73,108,-4075
112,472,-3286
276,715,-2244
517,586,-878
775,243,359
977,15,1355
1087,-299,3104
1117,-46,4403
949,230,5867
490,394,6973
98,309,7690
-213,81,8101
-576,-252,8328
-874,-591,8446
-1005,-864,8480
-1025,-1086,8491
-1040,-1344,8473
-806,-1605,8393
-451,-1467,8349
-193,-1127,8348
32,-1169,8295
516,-743,8191
583,-92,7403
592,358,6536
691,746,5705
851,1034,5162
1005,1228,4721
1099,1647,3873
977,1896,2194
695,1739,229
426,1375,-1324
206,975,-2333
51,550,-2950
-104,213,-3666
-360,-42,-4565
-640,-365,-5490
-752,-727,-5986
-738,-973,-6091
-654,-990,-5805
-480,-876,-5208
-226,-718,-4720
-18,-502,-4244
209,-221,-3114
503,-207,-1566
806,-221,152
786,-707,2571
941,-883,3835
942,-806,4771
902,-666,6137
545,-264,7120
-21,111,7877
-315,500,8432
-441,725,8681
-921,982,8889
-1367,699,8936
-1448,85,8808
-1086,-854,8547
-462,-1452,8333
-116,-1399,8285
0,-952,8327
217,-404,8364
377,384,7970
459,1077,7425
511,1658,6453
484,1895,5246
563,1899,4188
725,1813,3231
859,1590,2014
816,1371,583
599,1131,-716
390,725,-1888
229,200,-2773
87,-273,-3311
-63,-720,-3994
-256,-853,-4740
-418,-706,-5138
-489,-527,-5269
-411,-474,-5324
-262,-328,-4948
-45,-89,-4320
301,156,-3629
670,373,-2827
969,515,-1792
1204,593,-579
1268,737,953
1061,459,2238
861,149,4273
859,-108,5667
756,-342,6604
464,-206,7241
-161,254,7740
-814,251,8123
-1264,194,8394
-1534,-47,8500
-1532,-685,8439
-1341,-1675,8286
-997,-2153,8194
-727,-1961,8194
-542,-1315,8236
-331,-808,8262
-96,-143,8153
51,624,7721
153,1262,7129
309,1752,6708
510,2092,5482
573,2245,3643
465,2162,1914
355,1973,509
212,1797,-750
46,1645,-1795
-47,1463,-2553
-96,1111,-3361
-197,674,-4357
-342,354,-5148
-429,185,-5431
-474,181,-5432
-478,281,-5369
-365,315,-5155
-53,279,-4687
339,276,-3862
718,307,-2743
1021,243,-1554
1293,-21,-322
1489,-352,847
1482,-576,2170
1164,-736,3837
976,-903,5459
798,-811,6512
451,-763,7209
134,-590,7694
-174,-573,7997
-538,-822,8170
-763,-1003,8274
-957,-1071,8332
-1196,-1284,8328
-1237,-1352,8314
-1130,-967,8354
-799,-748,8356
