x,y,z
914,407,4972
1088,302,4795
1246,221,4626
1111,300,4587
856,483,4560
642,559,4522
431,614,4375
221,614,4125
59,555,3932
-134,375,3803
-414,228,3632
-582,-5,3361
-865,-318,3301
-1353,-625,3352
-1967,-876,3424
-2093,-1294,3280
-1609,-1788,2922
-1499,-2171,3006
-1774,-2334,3372
-2127,-2345,3677
-2294,-2397,3808
-2261,-2516,3798
-1962,-2848,3703
-1923,-3377,4043
-2298,-3514,4456
-2685,-3439,4540
-2664,-3408,4291
-2315,-3460,4208
-2081,-3743,4706
-1966,-4046,5202
-1833,-4119,5098
-1639,-4053,4520
-1636,-4101,4256
-1667,-4210,4125
-1659,-4234,4008
-1580,-4151,3899
-1495,-3951,3850
-1487,-3667,3956
-1559,-3394,4159
-1593,-3091,4221
-1562,-2714,4129
-1426,-2379,3872
-1080,-2241,3432
-986,-2027,3396
-1370,-1680,3789
-1748,-1315,4068
-1591,-1227,3880
-1024,-1260,3273
-673,-855,2930
-678,-643,3454
-797,-587,4358
-716,-632,4816
-455,-649,4598
-62,-523,3894
-72,21,3338
-545,786,3300
-946,1357,3652
-982,1309,4190
-701,1052,4261
-190,1008,3321
142,1167,2338
77,1747,2384
-349,1947,3868
-533,1861,5106
-136,1751,5117
496,1587,4440
881,1564,4017
879,1633,4274
746,1648,4943
674,1714,5499
745,1783,5683
960,1602,5613
1231,1230,5360
1366,871,5010
1320,546,4975
1249,323,5108
1208,123,5238
1176,16,5182
1082,-46,5031
881,-91,4894
689,-151,4572
496,-216,4141
272,-281,4023
91,-476,4183
-80,-658,4229
-441,-702,4101
-897,-754,3914
-1184,-977,3613
-1355,-1298,3328
-1494,-1614,3228
-1921,-2087,3324
-2773,-2100,3306
-3715,-1682,3100
-4193,-1272,2861
-4283,-1101,2695
-4226,-984,2651
-3955,-1076,2721
-3496,-1305,2787
-2697,-1926,2893
-1897,-2834,3269
-1540,-3690,3821
-1387,-4265,4178
-1272,-4585,4415
-1237,-4814,4737
-1378,-4966,5076
-1573,-5067,5308
-1673,-5021,5302
-1687,-4773,4962
-1741,-4295,4626
-1956,-3773,4689
-2216,-3389,4992
-2332,-3029,4970
-2296,-2632,4471
-2117,-2366,3770
-1934,-2263,3437
-1925,-2183,3483
-2044,-1871,3794
-2018,-1654,4032
-1677,-1563,3721
-1289,-1555,3251
-988,-1558,2925
-874,-1044,2780
-961,-434,3019
-979,56,3338
-617,82,3457
-142,50,3408
82,135,3399
88,513,3540
-25,912,3746
-138,1279,4068
-117,1325,4397
209,1393,4072
530,1469,3544
733,1566,3549
739,1348,4445
649,1255,5295
614,1452,5447
694,1806,5126
819,1938,4993
984,1822,5141
1040,1636,5359
1030,1578,5385
1030,1560,5178
1055,1391,4985
1037,1151,4976
1050,841,5121
1069,601,5133
1110,389,4937
1075,277,4737
908,190,4727
682,132,4733
409,174,4572
111,318,4340
-176,325,4124
-279,158,3915
-331,-76,3770
-632,-291,3715
-1049,-315,3636
-1331,-591,3534
-1369,-981,3220
-1350,-1274,2746
-1477,-1443,2413
-1803,-1657,2388
-2129,-1844,2423
-2319,-2147,2664
-2305,-2557,2831
-2259,-2653,2857
-2586,-2673,3309
-2992,-2961,3931
-3090,-3384,4243
-2941,-3803,4341
-2776,-4238,4549
-2617,-4621,4889
-2594,-4757,5125
-2693,-4619,5070
-2749,-4291,4674
-2833,-3939,4435
-2905,-3657,4591
-2803,-3474,4764
-2627,-3249,4761
-2513,-2992,4716
-2448,-2770,4527
-2394,-2449,4362
-2324,-2069,4471
-2108,-1920,4751
-1793,-1913,4781
-1531,-1907,4471
-1311,-1920,4141
-1051,-1819,3810
-849,-1695,3648
-763,-1399,3527
-783,-1040,3261
-850,-508,2771
-826,-163,2502
-579,-340,2958
-284,-868,3554
-15,-900,3475
111,-339,2823
320,320,2035
438,884,2174
282,1075,3347
180,1057,4547
375,1205,4461
667,1569,4001
787,1883,4065
572,2401,4581
192,2817,5310
-109,3035,5909
85,2852,5899
515,2455,5639
839,1992,5419
917,1706,5330
928,1457,5129
1005,1174,4932
1019,845,4923
995,434,5092
1160,33,5185
1274,-227,5143
1166,-119,5017
856,116,4812
565,225,4561
335,151,4251
192,-39,3886
108,-208,3603
-81,-342,3552
-602,-248,3644
-1193,-191,3535
-1431,-270,2966
-1630,-317,2467
-1873,-482,2420
-1968,-1035,2602
-2010,-1765,2913
-2014,-2266,2990
-2168,-2379,2968
-2464,-2358,3071
-2769,-2310,3075
-3106,-2098,2989
-3347,-1967,3033
-3299,-2089,3237
-3115,-2410,3460
-3008,-2731,3705
-3010,-3040,4018
-2872,-3385,4559
-2622,-3758,5279
-2471,-3819,5513
-2627,-3667,5434
-2907,-3529,5352
-2974,-3591,5287
-2760,-3768,5333
-2395,-3880,5298
-2153,-3743,5274
-2154,-3375,5302
-2064,-3046,5202
-1968,-2754,4882
-1966,-2417,4417
-2014,-1982,4028
-2024,-1769,3833
-1937,-1687,3492
-1767,-1718,3064
-1544,-1792,2645
-1333,-1532,2427
-1303,-968,2654
-1358,-477,2920
-1352,-215,2834
-1267,-185,2594
-1049,-396,2750
-695,-766,3108
-308,-397,3249
-55,321,3276
-204,1109,3664
-491,1793,3933
-485,2057,3933
-175,1547,4254
317,636,4448
999,369,3991
1336,720,3698
1189,1252,4197
807,1639,5130
476,1867,6075
405,1993,6478
671,1996,6218
916,1850,5777
1047,1571,5393
1146,1204,5130
1152,899,5020
1153,660,4994
1047,393,5027
921,170,5040
804,17,4972
739,-255,4935
781,-419,4859
652,-493,4936
398,-509,4891
74,-290,4605
-271,169,4188
-468,352,3839
-514,211,3487
-595,-1,3243
-810,-254,3136
-1035,-489,3042
-1173,-789,2880
-1344,-779,2681
-1609,-601,2356
-1887,-574,2178
-2290,-766,2094
-2663,-864,1852
-2940,-903,1671
-3132,-963,1791
-3151,-1092,2027
-3069,-1404,2433
-3022,-2084,3114
-3061,-2832,4131
-2984,-3578,4990
-2818,-4002,4898
-2847,-4470,5162
-2821,-4952,5747
-2756,-5248,6205
-2779,-5259,6281
-2807,-5109,5926
-2725,-5007,5561
-2553,-4960,5434
-2492,-4536,5320
-2566,-3821,5142
-2598,-3188,5019
-2475,-2769,4705
-2305,-2439,3968
-2081,-2297,3141
-1802,-2439,2881
-1603,-2559,3035
-1450,-2418,3141
-1262,-2163,2974
-1075,-1889,2930
-990,-1762,3281
-952,-1146,3825
-1196,-334,4545
-1317,346,4949
-1219,617,4867
-1085,657,4260
-918,495,3332
-727,390,2894
-705,129,3303
-581,313,3495
-489,882,3274
-389,1273,3080
-56,1034,2995
153,665,3106
290,510,3157
582,660,3382
302,1072,4242
63,1478,5310
-13,1666,5981
-40,1765,6048
13,1608,5716
141,1232,5310
265,862,5104
388,857,4861
563,1076,4576
634,1113,4623
585,849,4866
609,495,4984
706,139,4941
791,-117,4899
861,-301,4821
803,-338,4773
631,-175,4551
536,-35,4116
437,45,3820
164,22,3845
60,-119,3694
-41,-381,3492
-429,-442,3439
-902,-490,3414
-1262,-449,3202
-1571,-463,3076
-1785,-747,3148
-1718,-1197,3011
-1865,-1395,2914
-2299,-1292,2889
-2613,-1294,2971
-2876,-1339,3141
-2981,-1499,3284
-3006,-1718,3381
-2918,-1974,3337
-2837,-2292,3405
-2841,-2639,3793
-2787,-3128,4250
-2710,-3570,4558
-2644,-3881,4684
-2619,-4042,4792
-2723,-4131,5079
-2688,-4175,5175
-2779,-4154,5236
-2814,-4191,5498
-2703,-4272,5460
-2587,-4034,4957
-2607,-3648,4547
-2669,-3272,4444
-2694,-2859,4500
-2598,-2567,4457
-2454,-2328,4173
-2364,-2076,3744
-2224,-1800,3348
-1936,-1631,3042
-1617,-1473,3161
-1447,-1295,3636
-1297,-992,3831
-1152,-682,3635
-1007,-420,3167
-871,-174,2720
-860,621,2972
-1141,1260,3899
-1167,1435,4423
-948,1284,4300
-754,1029,4073
-558,431,3983
-289,-3,3633
-94,429,3196
-228,1293,3276
-369,1818,3779
-259,1658,4276
111,1148,4328
468,699,4118
700,434,3877
799,676,3888
738,1197,4341
670,1516,5026
840,1458,5611
1035,1396,6025
1010,1522,6341
1004,1542,6216
1190,1396,5806
1307,1017,5541
1368,512,5435
1391,166,5299
1414,49,5120
1436,37,4936
1349,-36,4714
1163,206,4266
868,577,3875
583,650,3667
355,404,3468
123,193,3222
-237,33,3073
-655,-69,2909
-1043,-236,2730
-1335,-440,2641
-1653,-692,2714
-2088,-740,2771
-2540,-650,2643
-2858,-740,2470
-3103,-1147,2575
-3136,-1709,2753
-3253,-2125,2975
-3623,-2193,3233
-3973,-2180,3394
-3940,-2594,3499
-3800,-3203,3881
-3632,-3660,4412
-3520,-3860,4725
-3552,-3850,5022
-3626,-4003,5332
-3456,-4216,5237
-3317,-4262,4832
-3334,-4058,4759
-3346,-3806,5022
-3348,-3411,5334
-3327,-2981,5404
-3211,-2610,5064
-3025,-2312,4521
-2874,-2062,4149
-2597,-1878,3884
-2262,-1735,3971
-2076,-1590,4193
-1923,-1360,4209
-1690,-1278,3827
-1391,-1339,3167
-1042,-1537,2626
-833,-1625,2653
-801,-1060,3134
-833,-474,3581
-599,-386,3352
-154,-513,2402
128,-412,1780
168,158,2303
-173,882,3989
-358,1393,5044
-175,1652,5127
65,1641,4642
837,1140,3824
138,1571,3877
-565,2341,4844
-485,2088,5459
14,1865,5356
188,1803,5204
33,1836,5334
35,1437,5457
393,919,5234
841,608,4787
1088,470,4470
1172,380,4451
1246,278,4509
1284,216,4618
1282,35,4866
1418,-305,5076
1492,-506,5007
1457,-278,4713
1306,-5,4583
1177,105,4534
1124,126,4498
1023,139,4530
754,407,4512
339,756,4328
-115,912,4050
-479,698,3744
-739,339,3413
-1183,131,3299
-1837,97,3381
-2357,-23,3332
-2361,-488,2751
-2437,-800,2320
-2976,-852,2497
-3616,-821,2710
-4049,-1069,2904
-4171,-1786,3161
-3989,-2488,3246
-3816,-2894,3190
-3961,-2956,3309
-4377,-2925,3802
-4526,-3279,4311
-4299,-3849,4496
-4016,-4238,4574
-3865,-4393,4706
-3715,-4378,4853
-3518,-4231,4983
-3285,-4001,5145
-3034,-3655,5312
-2772,-3249,5415
-2523,-2865,5326
-2394,-2366,5072
-2276,-1821,4704
-2020,-1626,4564
-1717,-1696,4720
-1523,-1611,4939
-1422,-1336,4840
-1305,-947,4341
-1085,-862,3565
-762,-1021,2633
-533,-1241,2047
-548,-976,1978
-604,-145,2152
-577,693,2427
-433,986,2780
-153,833,2849
71,539,2845
130,549,3173
126,464,3629
145,673,3820
280,1313,3806
427,1976,4043
631,2243,4453
849,2224,4835
1010,2095,4946
1068,1991,4973
1080,1916,5060
1084,2051,5188
1067,2036,5366
1183,1707,5361
1387,1211,5135
1426,824,4929
1263,409,5057
1195,-27,5042
1274,-331,4752
1243,-315,4537
1023,-122,4548
825,116,4547
584,404,4378
438,492,3958
345,334,3547
126,231,3514
-223,178,3721
-589,76,4017
-885,68,4139
-1250,261,4034
-1701,567,3683
-2181,766,3342
-2630,717,3244
-2937,494,3257
-3119,5,3377
-3217,-523,3326
-3482,-910,3305
-3850,-1363,3284
-4141,-1980,3457
-4316,-2708,3641
-4401,-3375,3891
-4358,-3972,4107
-4392,-4410,4519
-4432,-4694,4970
-4409,-4751,5360
-4330,-4625,5508
-4183,-4427,5541
-3941,-4209,5402
-3764,-3796,5189
-3610,-3270,5007
-3392,-2870,4819
-3145,-2596,4480
-2909,-2368,4080
-2746,-2074,3735
-2560,-1746,3599
-2411,-1593,3671
-2153,-1489,3677
-1843,-1575,3575
-1559,-1341,3335
-1465,-951,3196
-1370,-776,3176
-1146,-626,2934
-913,214,2845
-950,1171,3238
-859,1847,3706
-672,1936,3907
-456,1732,3813
-196,1163,3671
-25,389,3892
118,56,3837
436,153,3199
745,605,2739
696,1395,3170
365,2147,4223
244,2383,4992
683,1973,4955
1280,1318,4506
1406,951,4421
1317,806,4575
1229,827,4770
1112,1066,4959
987,1430,5184
888,1550,5347
926,1267,5254
1044,745,5161
1084,137,5244
1063,-295,5465
1077,-443,5757
1061,-161,5887
1010,231,5759
1012,620,5321
988,921,4692
820,1084,4176
683,1099,3849
541,623,3625
396,206,3392
82,100,3340
-386,56,3373
-763,150,3290
-1332,135,3021
-1859,-169,2676
-2207,-461,2172
-2688,-449,1887
-3372,-433,2121
-3937,-649,2597
-4518,-1157,3278
-4799,-1754,3774
-4474,-2532,3568
-4516,-2791,3481
-5299,-2412,4153
-5777,-2255,4844
-5638,-2590,4764
-5369,-3168,4705
-5152,-3783,4985
-4911,-4114,5230
-4670,-4218,5521
-4382,-4198,5785
-3925,-4116,5644
-3532,-3808,5394
-3272,-3273,5163
-3036,-2587,4914
-2768,-2040,4577
-2545,-1707,4417
-2329,-1494,4334
-2140,-1165,4092
-1961,-911,3553
-1749,-712,2954
-1512,-729,2708
-1353,-1083,2773
-1002,-1093,2438
-698,-302,2095
-579,671,2116
-475,1087,2686
-535,806,3743
-518,433,4202
117,500,3323
492,1275,2920
334,1955,3373
364,2245,3683
428,1891,4191
543,1328,4462
973,1079,4267
1283,1111,4196
1284,1462,4459
1159,1801,4834
1094,1940,5254
1094,1908,5668
1192,1780,5776
1316,1598,5661
1320,1308,5502
1276,1072,5382
1213,766,5167
1207,413,4909
1186,62,4732
1130,-374,4733
1065,-623,4876
1014,-470,5044
873,-397,5120
800,-188,4900
693,-19,4547
504,-18,4382
265,134,4356
9,388,4263
-179,613,3970
-405,750,3579
-736,904,3307
-1102,832,3197
-1371,480,3097
-1612,109,3050
-2033,88,3087
-2523,88,3046
-2967,-119,2917
-3359,-567,2813
-3652,-973,2649
-3891,-1313,2731
-4221,-1850,3186
-4568,-2364,3681
-4815,-2724,3880
-4907,-2977,3832
-5000,-3007,3777
-5170,-2968,4041
-5297,-3043,4714
-5113,-3201,4954
-4824,-3260,4781
-4561,-3070,4696
-4337,-2721,4918
-4115,-2377,5219
-3856,-2088,5320
-3501,-1888,5097
-3174,-1822,4696
-2902,-1762,4217
-2563,-1639,3943
-2369,-1551,4211
-2191,-1579,4511
-1895,-1770,4318
-1618,-1930,3787
-1340,-1432,3409
-1318,-481,3597
-1311,-13,3974
-1217,-49,4117
-1223,-222,4051
-1180,-309,3436
-890,-300,2387
-496,129,1771
-480,1103,2729
-961,1830,4402
-838,1817,4935
-205,1412,4021
390,887,2803
816,431,2068
1127,404,2307
1025,1133,3765
599,2098,5349
612,2567,6009
1222,2312,5445
1748,1643,4720
1796,1139,4751
1497,941,5317
1302,805,5697
1434,779,5474
1601,744,5028
1630,505,4829
1478,25,4842
1412,-241,4791
1358,-504,4746
1242,-691,4899
1126,-659,4917
1040,-561,4707
918,-394,4483
775,-79,4246
617,280,4018
483,455,3841
286,361,3643
73,288,3545
-291,291,3606
-642,442,3617
-885,519,3381
-1204,618,3062
-1856,740,2820
-2484,653,2574
-2954,509,2403
-3371,326,2568
-3807,-231,2949
-4281,-987,4442
-4436,-1911,4861
-4410,-2482,4450
-4438,-2848,4094
-4752,-2949,4502
-5177,-2907,5130
-5341,-2987,5347
-5229,-3324,5174
-5085,-3695,4974
-4864,-3887,4903
-4705,-3817,5012
-4516,-3346,5100
-4245,-2740,4929
-3912,-2152,4699
-3566,-1758,4473
-3274,-1442,4293
-3029,-1205,4159
-2791,-1144,4020
-2546,-1249,3762
-2315,-1291,3445
-2079,-1122,3336
-1902,-1105,3680
-1650,-1285,3786
-1383,-1388,3248
-1116,-1255,2541
-881,-962,2343
-614,-437,2769
-430,112,3580
-300,443,4162
-109,587,4116
3,699,3738
84,619,3181
242,748,2896
207,787,3393
337,600,3792
790,429,3525
1301,186,2999
1574,310,3050
1510,994,3808
1371,1848,4663
1456,2454,5164
1695,2523,5425
1742,2254,5875
1523,2242,6461
1422,2238,6501
1432,1923,5978
1451,1407,5324
1319,834,4939
1145,240,4760
1049,-268,4744
996,-470,4808
827,-395,4866
687,-241,4761
600,-140,4478
452,-133,4167
263,4,3923
51,213,3870
-188,276,3855
-412,237,3719
-679,45,3450
-1053,-341,3148
-1424,-701,2879
-1810,-924,2747
-2106,-1139,2873
-2474,-1125,3140
-2786,-872,3196
-3181,-694,3284
-3589,-866,3560
-3906,-1232,3712
-4273,-1393,3928
-4588,-1543,4033
-4718,-1687,4102
-4877,-1979,4425
-5069,-2371,4926
-5204,-2646,5145
-5156,-2636,4989
-5180,-2601,4891
-5102,-2512,4917
-4923,-2252,4853
-4667,-1886,4671
-4462,-1486,4604
-4196,-1217,4524
-3857,-1143,4324
-3548,-1153,4072
-3267,-1143,3815
-3057,-1015,3717
-2715,-1151,3610
-2267,-1226,3419
-1856,-1203,3264
-1632,-817,3603
-1523,-156,4307
-1364,265,4686
-989,403,4254
-687,256,3513
-517,59,2714
-256,146,1996
-135,215,2526
-226,229,3677
109,229,3636
633,102,2788
1097,28,2135
1244,304,2499
1139,849,3608
1018,1068,4839
1274,1042,5129
1704,994,4676
1944,1055,4484
1867,1398,5033
1586,1696,6025
1403,1794,6878
1297,1377,7032
1525,1084,6408
1603,1012,5775
1488,1071,5366
1431,996,5094
1372,667,4958
1198,520,5045
934,380,5199
820,79,5043
900,-64,4528
876,-24,4098
749,236,3785
587,521,3402
251,480,3196
-164,222,3169
-568,-151,3247
-872,-422,3277
-1163,-512,3234
-1644,-503,3195
-2060,-568,3069
-2461,-536,2885
-2940,-448,2821
-3354,-579,2719
-3902,-942,2851
-4421,-1322,3130
-4797,-1594,3419
-4988,-1849,3608
-5032,-1956,3715
-5035,-1635,4033
-5146,-1348,4573
-5183,-1587,4961
-5044,-2075,4935
-4852,-2490,4711
-4731,-2764,4639
-4639,-2833,4839
-4515,-2605,5037
-4234,-2125,4992
-3918,-1800,4859
-3644,-1681,4701
-3388,-1513,4530
-3141,-1265,4377
-2932,-1108,4259
-2671,-1050,4032
-2422,-971,3771
-2143,-803,3451
-1849,-601,3409
-1693,-792,3698
-1532,-1143,3744
-1232,-956,3401
-1022,-208,3281
-873,310,2964
-681,371,2679
-721,-261,2998
-762,-917,3319
-155,-786,2865
319,212,2894
484,1377,3339
554,2068,3906
658,1968,4447
710,1449,4833
900,888,4719
1240,763,4298
1464,1263,4265
1370,1914,4741
1232,2156,5320
1331,1744,5544
1484,1087,5549
1491,794,5524
1464,733,5396
1382,552,5287
1344,346,5148
1235,170,5040
1118,-98,5051
1042,-350,4987
985,-563,4850
966,-673,4719
837,-644,4681
715,-512,4638
544,-418,4584
357,-252,4335
326,-80,3753
214,39,3261
8,112,3053
-393,80,3253
-906,-175,3584
-1300,-591,3573
-1604,-626,3323
-1979,-320,3168
-2287,72,2846
-2675,277,2674
-3192,240,2898
-3682,35,3218
-3969,-288,3178
-4170,-408,3000
-4513,-352,3063
-4959,-492,3685
-5248,-994,4482
-5204,-1706,4801
-5045,-2104,4775
-5005,-2046,4801
-5003,-1853,4912
-5014,-1851,5054
-4859,-2007,4963
-4616,-2147,4709
-4376,-2056,4549
-4183,-1885,4579
-4001,-1648,4680
-3723,-1348,4560
-3432,-1128,4258
-3215,-1127,3960
-2923,-1146,3874
-2624,-988,3965
-2348,-800,3905
-2090,-725,3684
-1900,-822,3471
-1608,-640,3336
-1277,-14,3435
-1032,347,3502
-729,283,3134
-523,50,2859
-406,-255,2750
-184,-24,3253
123,674,3937
468,946,4168
835,1045,3728
1101,1096,3156
1054,857,3248
947,559,3929
1045,665,4523
1360,1243,4758
1654,1811,4842
1794,2006,4935
1844,1702,5096
1790,1103,5344
1739,610,5527
1726,417,5552
1735,317,5453
1676,51,5331
1563,-278,5184
1398,-513,5098
1175,-717,5079
1040,-790,4967
942,-748,4876
829,-828,4834
767,-995,4643
686,-996,4300
589,-687,3952
491,-274,3752
374,-86,3604
135,-129,3551
-213,-49,3508
-557,213,3363
-982,393,3214
-1484,345,3059
-2112,190,3043
-2879,-24,3314
-3485,-74,3658
-3741,143,3882
-3704,158,4069
-3546,-145,4157
-3319,-128,4198
-3025,441,3942
-2829,1204,3244
-2867,1479,2487
-3046,1129,2060
-3313,456,2187
-3834,-276,2944
-4437,-1081,4140
-4930,-2096,5276
-5122,-2942,5827
-5223,-3181,5902
-5308,-2942,5798
-5228,-2424,5541
-4990,-1692,5195
-4622,-983,4837
-4231,-426,4447
-3920,-108,4061
-3631,-180,3609
-3331,-363,3142
-3064,-708,2887
-2807,-878,2984
-2563,-771,3322
-2315,-367,3647
-2058,-58,3814
-1810,-92,3799
-1493,-308,3634
-1231,-307,3909
-901,171,4260
-446,833,4276
-23,1294,3820
308,1449,3107
380,1184,3050
81,404,3866
243,207,4182
749,680,3983
1181,1011,3562
1484,1008,3127
1613,835,3110
1393,643,3918
1293,800,4763
1526,1108,5133
1814,1426,5240
1901,1461,5452
1754,1185,5836
1698,1060,5915
1690,978,5619
1616,792,5234
1434,498,5021
1256,132,4976
1023,-267,5028
841,-608,4993
762,-817,4777
650,-828,4483
519,-679,4239
320,-497,4105
54,-525,4071
-76,-621,3988
-295,-485,4079
-636,-216,4110
-951,185,3837
-1189,556,3383
-1388,760,3038
-1786,569,3042
-2242,344,3362
-2730,247,3542
-3011,238,3380
-3189,95,3164
-3260,-55,3214
-3366,-297,3619
-3577,-520,4065
-3723,-752,4156
-3787,-953,3926
-3933,-1198,3724
-4175,-1665,3824
-4438,-2140,4141
-4628,-2234,4447
-4683,-1879,4510
-4678,-1556,4333
-4618,-1554,3940
-4605,-1530,3670
-4505,-1453,3576
-4345,-1270,3562
-4129,-1034,3633
-3852,-844,3659
-3590,-792,3558
-3433,-834,3412
-3221,-770,3274
-2968,-683,3444
-2744,-548,3895
-2543,-487,4279
-2320,-693,4183
-1875,-612,3808
-1505,-118,4031
-1395,254,4707
-1339,261,4972
-1112,331,4546
-883,448,3832
-547,512,3362
-267,607,3450
-15,939,3832
810,892,4943
-304,483,4618
-352,2921,5307
184,2307,5036
956,1448,3713
1407,1558,2949
1369,2076,3132
1124,2097,3625
770,1445,4316
471,534,4524
658,56,3934
1075,-53,3248
1286,13,3281
1272,69,3950
1180,-12,4635
1217,-132,4880
1279,-64,5038
1222,85,5346
1178,256,5608
1109,163,5781
880,-214,5878
787,-706,5518
819,-877,4867
947,-335,4337
969,270,4023
881,472,4006
648,400,4125
446,138,4050
299,-44,3772
40,-60,3665
-378,59,3758
-734,303,3705
-1101,266,3395
-1482,64,3100
-1925,-254,3030
-2310,-179,3067
-2547,35,3076
-2721,-17,3123
-2762,-252,3105
-2826,-422,3412
-3145,-580,4039
-3606,-811,4311
-4012,-810,4309
-4307,-721,4112
-4513,-902,3941
-4780,-1282,3921
-5124,-1267,4297
-5421,-1139,4673
-5551,-1260,4666
-5458,-1363,4400
-5250,-1247,3992
-5011,-997,3750
-4731,-604,3812
-4423,-285,3861
-4106,-285,3724
-3836,-433,3372
-3566,-445,3055
-3344,-421,3194
-3049,-396,3528
-2730,-470,4076
-2433,-501,4404
-2174,-432,4292
-1944,-392,3837
-1668,-294,3586
-1358,-97,4065
-1097,32,4655
-825,13,4729
-591,-71,4106
-325,-82,2722
-71,-71,1975
-170,-388,3038
2,-81,4503
488,421,4623
969,687,3788
1211,782,2897
1297,788,2623
956,500,3471
701,156,4354
1043,219,4143
1564,661,3685
1824,1031,4047
1981,1082,5300
1863,1327,6448
1823,1572,7137
2039,1235,6581
2059,1125,5831
1867,950,5397
1734,429,4893
1622,99,4547
1522,53,4483
1438,113,4654
1409,14,4723
1314,-251,4629
1205,-338,4410
1089,-182,4109
951,104,3877
718,52,3670
544,-185,3360
341,-181,3200
4,138,3266
-407,323,3156
-846,302,2812
-1371,135,2750
-1821,-163,3063
-2176,-393,3316
-2506,-288,3258
-2852,58,3017
-3213,128,2840
-3524,-55,2963
-3806,-100,3309
-4035,-44,3594
-4277,-148,3693
-4603,-526,3902
-5058,-1025,4387
-5345,-1453,4767
-5411,-1642,4769
-5463,-1273,4966
-5530,-821,5189
-5484,-730,5072
-5377,-789,4731
-5224,-843,4457
-4988,-860,4243
-4649,-717,4162
-4341,-473,4283
-4055,-357,4366
-3775,-263,4217
-3484,-99,3803
-3251,-31,3346
-3009,-171,3289
-2752,-204,3729
-2439,-184,4129
-2116,27,4122
-1784,421,3807
-1691,526,4009
-1661,276,4091
-1270,284,3706
-804,554,3523
-307,1036,3361
6,1516,3249
128,1756,3507
-163,1456,4402
-349,912,4653
-45,605,3761
471,683,2859
921,959,2346
1043,1096,2973
536,768,4323
381,104,4606
777,-511,3583
1371,-419,2853
1647,404,3319
1871,1433,4326
1990,1871,5176
2124,1811,5795
2119,1330,6110
2050,749,6033
1965,656,5826
1835,732,5623
1650,642,5419
1435,334,5271
1129,-240,5234
913,-692,5016
801,-841,4666
697,-757,4304
654,-448,3960
610,-36,3737
407,-96,3647
44,-580,3729
-278,-844,3966
-463,-661,4097
-537,-210,4007
-709,201,3738
-811,580,3087
-983,888,2653
-1530,814,2901
-2129,530,3202
-2715,361,3274
-3223,563,3270
-3660,932,3267
-4053,1241,3195
-4382,1101,3199
-4917,648,3838
-5429,248,4729
-5587,-49,4924
-5588,-67,4829
-5661,27,4988
-5760,69,5279
-5776,32,5303
-5660,-74,5038
-5491,-306,4724
-5220,-443,4350
-4856,-437,4067
-4476,-265,4085
-4097,23,4107
-3707,273,3901
-3363,467,3593
-3164,430,3245
-2990,161,2955
-2796,-32,3000
-2590,-252,3366
-2416,-670,3735
-2230,-1047,3576
-1892,-1025,3124
-1405,-639,3037
-1037,-218,3718
-806,103,4445
-554,278,4416
-239,309,3928
-24,250,3454
96,-81,3179
124,-486,3316
525,-149,3823
871,712,4550
1141,1374,4857
1340,1309,4455
1450,953,3821
1106,403,3779
631,-225,3849
594,-474,3836
695,-271,3932
861,-98,3871
1112,-23,3782
1394,161,4085
1566,452,4893
1559,783,6012
1549,874,6718
1694,906,6758
1797,920,6439
1663,781,6110
1558,520,5689
1466,302,5251
1321,43,4935
1011,-429,4735
727,-740,4510
595,-721,4384
587,-567,4317
547,-531,4096
436,-381,3828
137,-171,3737
-231,18,3711
-642,117,3514
-866,187,3103
-1040,207,2765
-1328,409,2572
-1710,675,2374
-2203,698,2135
-2599,653,1921
-2973,641,1983
-3325,827,2339
-3836,1103,3072
-4375,908,3599
-4812,432,3999
-5211,91,4391
-5455,139,4710
-5574,616,4957
-5662,1187,5295
-5788,1127,5527
-5814,557,5412
-5697,207,5097
-5445,128,4700
-5129,175,4412
-4767,320,4209
-4373,448,4042
-3965,516,3795
-3559,607,3549
-3260,715,3517
-3105,702,3553
-3072,453,3460
-3016,58,3246
-2996,-435,3194
-2780,-796,3289
-2307,-609,3672
-1818,-119,4148
-1374,178,4344
-1216,-18,4709
-1319,-504,4929
-1189,-917,4358
-779,-920,3586
-185,-440,3242
455,330,3260
730,851,3748
742,843,4283
925,284,3849
1540,-310,2887
2265,79,2795
2502,1041,3997
2262,1744,5445
1953,1660,6115
1809,1078,5746
1741,390,4855
1703,-70,4148
1554,-234,4036
1335,-275,4334
1212,-328,4619
1223,-430,4682
1293,-547,4675
1139,-711,4754
899,-856,5063
698,-910,5340
678,-798,5417
717,-637,5326
776,-475,5069
797,-290,4691
724,-275,4260
658,-390,3892
496,-408,3736
475,-132,3658
312,264,3573
66,663,3245
-109,1045,2827
-597,1210,2852
-1061,1205,2806
-1294,1285,2649
-1555,1427,2581
-1695,1732,2498
-2204,1699,2721
-2648,1407,2829
-3104,1225,3115
-3599,1110,3520
-3947,935,4119
-4223,416,4213
-4934,-160,4676
-5786,-558,5403
-6319,-699,5741
-6497,-638,5673
-6481,-657,5411
-6301,-823,5221
-6055,-834,5142
-5582,-483,5114
-4990,-22,5103
-4399,389,5087
-3898,653,4996
-3403,702,4488
-3063,562,3801
-2898,408,3278
-2861,174,3031
-2866,19,3368
-2852,-94,4057
-2749,-358,4202
-2491,-522,3756
-2118,-338,3344
